"","height","size","mean","sd","variation","fraction"
"307",65,750,17872070153.8404,946606433148.188,52.9656847248206,2.95895201222524
"308",65,800,33890896487.7314,945430028196.888,27.8962826651439,5.61107557743897
"309",65,850,43102479836.4147,950141873668.495,22.0437867443946,7.1361721583468
"310",65,900,35933773899.1849,945453104650.516,26.3109883003957,5.94930031443458
"311",65,950,29683739592.8743,940563878794.101,31.6861652775005,4.91452642266131
"312",65,1000,25191550055.0152,941807546570.779,37.3858513872305,4.17078643294954
"313",60,20,76345805637.3219,2238088859564.7,29.3151515120118,11.9664272158812
"314",60,40,140618058643.763,2144994982540.3,15.2540506050817,22.0404480632857
"315",60,60,-264601901550.443,1982497416752.63,-7.49237781412802,-41.4736522806337
"316",60,80,-78320922465.0916,1937967041234.02,-24.7439251254707,-12.2760066559705
"317",60,100,141488564448.485,1976733397170.5,13.9709764168977,22.1768909793863
"318",60,120,168954544827.372,2002545641775.6,11.8525704284646,26.4819035779579
"319",60,140,68582491315.6099,2000156232655.79,29.1642399435633,10.7496067892805
"320",60,160,19669718625.8583,1954946696797.8,99.3886457647533,3.08302799778343
"321",60,180,-35597909399.6684,1979774909723.48,-55.6149207386297,-5.57960962377248
"322",60,200,-25174847199.4688,2025787957092.65,-80.468729007237,-3.94590081496376
"323",60,250,52098194941.8935,2032502280605.74,39.0129117308699,8.16586127615885
"324",60,300,73317673807.7536,2023916347800.53,27.60475397934,11.4917984024692
"325",60,350,52706801347.5908,2077752960426.97,39.4209647958829,8.26125412971642
"326",60,400,77247249572.6377,2070911996973.62,26.8088768005427,12.107719368752
"327",60,450,14669092912.6985,2079412233676.56,141.754656954725,2.29923086405933
"328",60,500,20775473536.9879,2063707825147.3,99.3338525580731,3.2563438145749
"329",60,550,7952262421.00288,2066475244008.48,259.860041659424,1.24643611614465
"330",60,600,18440395580.2261,2066969489100.39,112.089216313604,2.89034413483167
"331",60,650,14769559475.503,2062879357900.46,139.671014651587,2.31497797421677
"332",60,700,5433746564.5105,2066073255164.36,380.229962998004,0.851684414500079
"333",60,750,33374861288.0884,2083271373747.65,62.420375496547,5.2311694808916
"334",60,800,57484637835.0442,2075835335634,36.1111318399664,9.01013132210724
"335",60,850,68098162672.3373,2071786870417.94,30.4235355127949,10.6736932088303
"336",60,900,82714748966.2574,2084839491560.73,25.205172204672,12.9646941953381
"337",60,950,70420788247.1512,2077354277542.11,29.4991625235912,11.0377411045692
"338",60,1000,73580245770.229,2090037687005.22,28.4048750466509,11.532953882481
"339",55,20,-218029733701.461,3361975273133.56,-15.4198017676661,-35.9192312523
"340",55,40,-302582234187.075,3571985248586.76,-11.8050065238739,-49.8488029962233
"341",55,60,-327473719459.158,3757728090631.35,-11.4748997166474,-53.9495419207838
"342",55,80,-368783093132.558,3810323342461.73,-10.3321530010925,-60.7550400547872
"343",55,100,-231899200651.11,4155035688542.11,-17.9174213489132,-38.2041516723411
"344",55,120,-125287073014.74,4085775857240.51,-32.611312236178,-20.6403744670082
"345",55,140,-162793079802.256,4197613505802.43,-25.7849627938808,-26.8192882705528
"346",55,160,-68588904718.0403,4209490680838.36,-61.3727642705917,-11.2996548135157
"347",55,180,-163059773123.269,4193736237071.97,-25.7190118491188,-26.8632245672601
"348",55,200,-241999985548.936,4107577120154.2,-16.9734601877635,-39.8682019026253
"349",55,250,-221009764668.091,4125058060028.6,-18.664596409229,-36.4101753983676
"350",55,300,-102435367480.966,4192735950848.57,-40.9305501991549,-16.8756783329434
"351",55,350,-54455921416.5455,4138479561747.98,-75.9968696533811,-8.9713214854276
"352",55,400,-1762869220.34423,4121574520688.87,-2337.99221923227,-0.29042326529559
"353",55,450,-51686492739.1121,4115096932922.6,-79.6164861425901,-8.51507293889821
"354",55,500,78131017887.6249,4198352519683.81,53.7347731181777,12.871666867813
"355",55,550,123392020234.875,4185162100200.16,33.9176074128113,20.328174668019
"356",55,600,70403330910.4437,4183263239780.76,59.418541504834,11.5985718139116
"357",55,650,152234493404.587,4226283211851.09,27.7616663433765,25.0798176943306
